"DMR","MethylDiff","AveExpr","t","P.Value","adj.P.Val","B","Contrast","healthy","nbl"
"16:68269867-68269915",-0.8301,0.432616666666667,-19.645074807476,8.15058797968955e-06,0.000399309402104718,3.74600121819105,"healthy-all",0.0175666666666667,0.847666666666667
"12:57869274-57869337",0.782733333333334,0.5155,19.6295224123825,8.18166316262266e-06,0.000400344783987822,3.74146770767919,"healthy-all",0.906866666666667,0.124133333333333
"14:77493139-77493226",0.384333333333333,0.207666666666667,19.6122758979937,8.21629028185503e-06,0.000401551245073524,3.73643618023038,"healthy-all",0.399833333333333,0.0155
"12:58131998-58132021",0.851833333333334,0.486083333333333,19.6005877416762,8.23985777755556e-06,0.000402214924315079,3.73302375341886,"healthy-all",0.912,0.0601666666666667
"8:72460077-72460134",-0.905,0.4549,-19.5420483875765,8.35912570146779e-06,0.000407542797970714,3.71590231298554,"healthy-all",0.0024,0.9074
"2:74743661-74743717",-0.858566666666667,0.49205,-19.5202471692007,8.40407379678007e-06,0.000409238761632564,3.70951290327767,"healthy-all",0.0627666666666667,0.921333333333333
"8:141606916-141606998",-0.641333333333334,0.614766666666667,-19.4786349439905,8.49067703623568e-06,0.000412956588075178,3.69729763533075,"healthy-all",0.2941,0.935433333333333
"6:112688100-112688189",-0.3688,0.7681,-19.4653458738254,8.51856024463174e-06,0.000413812954899354,3.69339115991209,"healthy-all",0.5837,0.9525
"3:8809811-8809897",-0.914766666666667,0.516783333333333,-19.4229127079066,8.6083346098727e-06,0.000417252046361163,3.6808996606316,"healthy-all",0.0594,0.974166666666667
"8:57358267-57358300",-0.448166666666667,0.26395,-19.4220939551524,8.6100779848061e-06,0.000417252046361163,3.68065836893956,"healthy-all",0.0398666666666667,0.488033333333333
"12:38550244-38550331",0.675066666666667,0.362666666666667,19.4100944525771,8.6356774149648e-06,0.00041798962160823,3.67712087760611,"healthy-all",0.7002,0.0251333333333333
"17:43198646-43198693",-0.683933333333334,0.6312,-19.3162922992052,8.83898190610318e-06,0.00042731649500682,3.64939253921741,"healthy-all",0.289233333333333,0.973166666666667
"17:1960475-1960595",-0.919,0.5095,-19.3030009832215,8.86825299853556e-06,0.000428217525784203,3.64545274346225,"healthy-all",0.05,0.969
"2:42719886-42719977",-0.791033333333333,0.583716666666667,-19.2796798675374,8.91989491358383e-06,0.000430195315047826,3.63853340658055,"healthy-all",0.1882,0.979233333333333
"10:88149580-88149640",-0.777066666666667,0.586566666666667,-19.2740933676243,8.93231926201532e-06,0.000430279221292606,3.63687466630051,"healthy-all",0.198033333333333,0.9751
"16:88991496-88991580",0.6844,0.4144,19.2164673636664,9.06170258799938e-06,0.000435990232880911,3.61973645276469,"healthy-all",0.7566,0.0722
"6:44244135-44244172",-0.8889,0.518583333333333,-19.2110549976328,9.07397007514934e-06,0.000436059485556491,3.6181241702252,"healthy-all",0.0741333333333333,0.963033333333333
"5:149682777-149682875",-0.8332,0.537833333333333,-19.167305253157,9.17386910843731e-06,0.000440334782915231,3.60507502732858,"healthy-all",0.121233333333333,0.954433333333333
"3:157821994-157822071",-0.726266666666667,0.610066666666667,-19.1427312841372,9.23056237813042e-06,0.000442528544678203,3.59773242027133,"healthy-all",0.246933333333333,0.9732
"18:77724204-77724271",-0.286833333333333,0.842983333333333,-19.0209507618773,9.51781844735976e-06,0.000455757510931778,3.56120619190699,"healthy-all",0.699566666666667,0.9864
"2:45028562-45028622",-0.794166666666667,0.57315,-18.9930687190108,9.58509297205441e-06,0.000458433823132545,3.55281073714301,"healthy-all",0.176066666666667,0.970233333333333
"10:102807849-102807923",-0.759533333333334,0.595466666666667,-18.9693816237343,9.6426958663744e-06,0.000460641761844322,3.54566879196192,"healthy-all",0.2157,0.975233333333333
"17:43318900-43318971",0.857433333333333,0.471216666666667,18.9359318399364,9.72475121160337e-06,0.000463565586396814,3.53556819181932,"healthy-all",0.899933333333333,0.0425
"17:70119981-70120058",-0.676233333333333,0.65155,-18.9350510871905,9.72692310857213e-06,0.000463565586396814,3.53530199785481,"healthy-all",0.313433333333333,0.989666666666667
"4:785691-785759",-0.313733333333334,0.799466666666667,-18.912211078239,9.78344996097255e-06,0.000465708408248612,3.52839466344991,"healthy-all",0.6426,0.956333333333333
"7:127991744-127991841",-0.880333333333333,0.488066666666667,-18.8577374847146,9.91987078833825e-06,0.000471644765663718,3.51188715830813,"healthy-all",0.0479,0.928233333333333
"11:1578143-1578183",-0.691733333333333,0.637166666666667,-18.8448226698789,9.95254899265715e-06,0.000472640448683132,3.50796655823688,"healthy-all",0.2913,0.983033333333333
"15:89920824-89920917",-0.862566666666667,0.55005,-18.787927342646,1.00980623508238e-05,0.000478985946914047,3.49066284022168,"healthy-all",0.118766666666667,0.981333333333333
"17:43198694-43198758",-0.697533333333333,0.6346,-18.7825246161328,1.01120128484619e-05,0.000479083375788715,3.4890169952441,"healthy-all",0.285833333333333,0.983366666666667
"6:107955845-107955896",-0.807266666666667,0.563,-18.7639868425624,1.0160056292809e-05,0.000480793921231153,3.48336622053467,"healthy-all",0.159366666666667,0.966633333333333
"8:105478744-105478815",-0.7812,0.586033333333333,-18.7163050574237,1.02848985357293e-05,0.000486130456493372,3.468806163921,"healthy-all",0.195433333333333,0.976633333333333
"21:47009971-47010060",-0.878166666666667,0.539016666666667,-18.674075518321,1.03970099145944e-05,0.000490853442286791,3.45588026815398,"healthy-all",0.0999333333333333,0.9781
"19:14584074-14584175",-0.7507,0.583883333333333,-18.6424528216789,1.04819260697067e-05,0.000494282956385432,3.4461820047443,"healthy-all",0.208533333333333,0.959233333333333
"17:70119544-70119608",-0.825833333333333,0.548683333333333,-18.5344533539797,1.07782982622202e-05,0.00050766415124897,3.41293668634253,"healthy-all",0.135766666666667,0.9616
"17:1961028-1961087",-0.874166666666667,0.544083333333333,-18.5281141203493,1.07960056478129e-05,0.000507904139536303,3.41097933265321,"healthy-all",0.107,0.981166666666667
"7:1435060-1435124",0.831233333333333,0.454483333333333,18.5226705765794,1.08112390473438e-05,0.000508027313507099,3.40929801023325,"healthy-all",0.8701,0.0388666666666667
"19:18980187-18980240",-0.5629,0.699583333333333,-18.5078623323176,1.08528100282952e-05,0.000509386378379345,3.40472177879386,"healthy-all",0.418133333333333,0.981033333333333
"10:94180451-94180521",-0.856733333333333,0.484633333333333,-18.4986415312207,1.08787926503388e-05,0.000510011477091726,3.40187041808192,"healthy-all",0.0562666666666667,0.913
"1:151811161-151811262",-0.889666666666667,0.531133333333333,-18.4715581156055,1.09555430321426e-05,0.000513012410985365,3.39348723384329,"healthy-all",0.0863,0.975966666666667
"19:51829900-51829983",-0.6501,0.63145,-18.4607398999152,1.098638227725e-05,0.000513859001959508,3.39013524838445,"healthy-all",0.3064,0.9565
"5:12322-12413",-0.2367,0.848916666666667,-18.4144272995675,1.11195912914204e-05,0.000519486149532238,3.37576344268217,"healthy-all",0.730566666666667,0.967266666666667
"1:182922101-182922174",-0.848766666666667,0.515883333333333,-18.3980705076727,1.11671022628337e-05,0.000521101245917238,3.37067902544559,"healthy-all",0.0915,0.940266666666667
"2:127414059-127414095",-0.9203,0.46705,-18.3662848604676,1.12601294133943e-05,0.000524834110656019,3.36078583061492,"healthy-all",0.0069,0.9272
"22:20779875-20779995",-0.911566666666667,0.53155,-18.3247246584482,1.13831747088154e-05,0.00052936171310385,3.34782474738637,"healthy-all",0.0757666666666667,0.987333333333333
"14:90991768-90991845",-0.335366666666667,0.81245,-18.3245962147588,1.13835574867258e-05,0.00052936171310385,3.34778464551339,"healthy-all",0.644766666666667,0.980133333333333
"8:105478983-105479021",-0.7935,0.42735,-18.2976488941246,1.14642074419674e-05,0.000532497229406539,3.33936517017172,"healthy-all",0.0306,0.8241
"22:20780408-20780513",-0.755066666666667,0.572166666666667,-18.2708167458959,1.15451968648414e-05,0.000535641270672843,3.33096948558148,"healthy-all",0.194633333333333,0.9497
"19:45737587-45737667",0.797733333333333,0.518033333333333,18.2644001683437,1.15646663880873e-05,0.000535927134769461,3.32895995451736,"healthy-all",0.9169,0.119166666666667
"5:178957704-178957777",-0.8263,0.435183333333333,-18.2402952405435,1.16381607474219e-05,0.000538144806923418,3.32140457854366,"healthy-all",0.0220333333333333,0.848333333333333
"2:74743352-74743399",-0.858833333333333,0.509716666666667,-18.2399402541395,1.16392472704998e-05,0.000538144806923418,3.32129323892315,"healthy-all",0.0803,0.939133333333333
"8:26721761-26721839",-0.811133333333334,0.442966666666667,-18.2093592807248,1.17333077650548e-05,0.0005418716020717,3.31169362636381,"healthy-all",0.0374,0.848533333333333
"12:38551844-38551925",0.889,0.471733333333333,18.1992412529451,1.17646298479115e-05,0.000542695771598216,3.30851398701525,"healthy-all",0.916233333333333,0.0272333333333333
"5:157079018-157079103",-0.8792,0.480066666666667,-18.1660927253355,1.18679539705722e-05,0.000546835668591432,3.2980846472567,"healthy-all",0.0404666666666667,0.919666666666667
"9:129233647-129233703",-0.878266666666667,0.5155,-18.1540867812749,1.19056457023214e-05,0.000547945437803638,3.2943026419961,"healthy-all",0.0763666666666667,0.954633333333333
"16:1035774-1035840",0.817,0.507133333333333,18.1183948969492,1.20185513066469e-05,0.000552510364920066,3.28304468880495,"healthy-all",0.915633333333333,0.0986333333333333
"8:72459783-72459842",-0.916666666666667,0.460866666666667,-18.1027338054571,1.20684991557727e-05,0.000554173921895235,3.2780979396296,"healthy-all",0.00253333333333333,0.9192
"16:2229156-2229215",-0.521566666666667,0.723283333333333,-18.0710391038182,1.21703493702835e-05,0.000558214281880051,3.26807382590718,"healthy-all",0.4625,0.984066666666667
"22:39954547-39954635",-0.596833333333333,0.64035,-18.0321242528923,1.22968196446836e-05,0.000563373406042154,3.2557424080116,"healthy-all",0.341933333333333,0.938766666666667
"19:2291490-2291562",0.7494,0.4141,18.002603914678,1.23938143048241e-05,0.000567171927124515,3.24637039706547,"healthy-all",0.7888,0.0394
"17:38473132-38473199",0.8133,0.465983333333333,17.9332905861026,1.26251987503069e-05,0.000577104856837243,3.22430526637692,"healthy-all",0.872633333333333,0.0593333333333333
"17:77786954-77786980",-0.163566666666667,0.0817833333333333,-17.9171681368333,1.26797623102668e-05,0.000578941845801307,3.21916079368766,"healthy-all",0,0.163566666666667
"17:1961088-1961135",-0.6959,0.633883333333333,-17.8732450621083,1.28298579410461e-05,0.000585131607184446,3.20512227280618,"healthy-all",0.285933333333333,0.981833333333333
"21:46238710-46238751",-0.416133333333333,0.771833333333333,-17.8652809741485,1.285730160515e-05,0.000585719901516962,3.20257317611397,"healthy-all",0.563766666666667,0.9799
"19:1465936-1465992",-0.821366666666667,0.55435,-17.8512108815545,1.29059589492224e-05,0.000587272172705236,3.19806696487055,"healthy-all",0.143666666666667,0.965033333333333
"22:49912138-49912236",0.8367,0.513516666666667,17.823550233179,1.30022628480018e-05,0.000590986599494221,3.18919789650394,"healthy-all",0.931866666666667,0.0951666666666667
"7:26192663-26192733",-0.835266666666667,0.516633333333333,-17.809514053377,1.30514621495059e-05,0.000592554038582586,3.18469216168651,"healthy-all",0.099,0.934266666666667
"19:7706642-7706720",0.625866666666667,0.6489,17.7392086186678,1.33012928315458e-05,0.000602714196217267,3.16207066334336,"healthy-all",0.961833333333333,0.335966666666667
"9:139739470-139739549",-0.750233333333334,0.588116666666667,-17.7381271883919,1.33051804136264e-05,0.000602714196217267,3.16172201188471,"healthy-all",0.213,0.963233333333333
"20:30640256-30640311",-0.134633333333333,0.0717833333333333,-17.7279781844504,1.33417312831879e-05,0.000603580160155707,3.15844896676939,"healthy-all",0.00446666666666667,0.1391
"15:101084961-101084993",-0.5473,0.654616666666667,-17.7245034948223,1.33542728687824e-05,0.000603580160155707,3.15732795770527,"healthy-all",0.380966666666667,0.928266666666667
"17:76128621-76128704",-0.723566666666667,0.527216666666667,-17.7194800467804,1.33724296491003e-05,0.000603723222420313,3.15570690292567,"healthy-all",0.165433333333333,0.889
"4:81123566-81123612",-0.9054,0.4724,-17.7139669438746,1.33923904391342e-05,0.000603947318448349,3.1539273160172,"healthy-all",0.0197,0.9251
"5:140872110-140872180",-0.8514,0.5462,-17.67739096015,1.35257295179761e-05,0.000609278135814782,3.14210702369171,"healthy-all",0.1205,0.9719
"20:62369656-62369728",-0.760966666666667,0.504516666666667,-17.6544047825634,1.36103440497696e-05,0.000612404653886336,3.13466621637171,"healthy-all",0.124033333333333,0.885
"1:3342108-3342199",0.559566666666667,0.70435,17.6126634051329,1.37656327907694e-05,0.000618700667541378,3.12112975375188,"healthy-all",0.984133333333333,0.424566666666667
"10:135048908-135048973",-0.0976333333333334,0.0488166666666667,-17.601069530129,1.38091427131998e-05,0.000619964310148572,3.11736432311144,"healthy-all",0,0.0976333333333333
"12:54400459-54400515",-0.831933333333333,0.4942,-17.5700633252566,1.39263194647486e-05,0.000624528742945311,3.10728218151103,"healthy-all",0.0782333333333333,0.910166666666667
"2:636430-636471",-0.280333333333333,0.837666666666667,-17.5185181361027,1.41237748840141e-05,0.000632679130538521,3.09048261731581,"healthy-all",0.6975,0.977833333333333
"15:90029932-90030008",-0.800833333333334,0.515383333333333,-17.5105331776591,1.41546635571711e-05,0.000633358284567598,3.08787581146555,"healthy-all",0.114966666666667,0.9158
"22:50010097-50010168",0.597633333333334,0.674183333333333,17.4293243801212,1.44734706430068e-05,0.000646904701736433,3.06129731973101,"healthy-all",0.973,0.375366666666667
"1:3567852-3567910",-0.649333333333334,0.561766666666667,-17.3551083931288,1.47724085135856e-05,0.000659533994734595,3.03690063015784,"healthy-all",0.2371,0.886433333333333
"X:518251-518363",0.792033333333333,0.461083333333333,17.3244178496356,1.48981961856e-05,0.000664413353920594,3.026781840896,"healthy-all",0.8571,0.0650666666666667
"3:13323905-13323949",-0.891733333333333,0.480666666666667,-17.3044247785294,1.49808327884191e-05,0.000667359642945162,3.02018055666164,"healthy-all",0.0348,0.926533333333333
"2:20646212-20646258",-0.7112,0.3556,-17.286905863022,1.50536967288012e-05,0.000669864553553098,3.01439001425813,"healthy-all",0,0.7112
"19:2611690-2611756",0.297033333333333,0.715183333333333,17.2711876236487,1.51194345255532e-05,0.000671682984968016,3.00918973531852,"healthy-all",0.8637,0.566666666666667
"10:65801396-65801470",-0.7373,0.563416666666667,-17.2691646900348,1.51279200259738e-05,0.000671682984968016,3.00852012255533,"healthy-all",0.194766666666667,0.932066666666667
"2:121344927-121344961",-0.853633333333333,0.43345,-17.2238938435607,1.53193228362928e-05,0.000679432213590692,2.99351476850902,"healthy-all",0.00663333333333333,0.860266666666667
"12:52627103-52627172",-0.892366666666667,0.508283333333333,-17.2008473944408,1.54178807574533e-05,0.000683051128694611,2.98586094823109,"healthy-all",0.0621,0.954466666666667
"18:55094904-55094941",-0.8452,0.504133333333333,-17.1868958752772,1.54779150080791e-05,0.000684549852209888,2.98122269006963,"healthy-all",0.0815333333333333,0.926733333333333
"19:3320360-3320419",0.388233333333333,0.211516666666667,17.1850897969575,1.54857072176804e-05,0.000684549852209888,2.98062197891981,"healthy-all",0.405633333333333,0.0174
"4:6665672-6665716",-0.6438,0.631966666666667,-17.160140227374,1.55938349603892e-05,0.00068857382422131,2.9723172636451,"healthy-all",0.310066666666667,0.953866666666667
"3:123166795-123166839",-0.7448,0.600766666666667,-17.0729598890332,1.59788622778439e-05,0.000704802587942005,2.94320492575762,"healthy-all",0.228366666666667,0.973166666666667
"17:4803625-4803687",-0.727366666666667,0.615083333333333,-17.052066971918,1.60728271842895e-05,0.000708171579363809,2.93620640511983,"healthy-all",0.2514,0.978766666666667
"17:74533287-74533362",0.488766666666667,0.277316666666667,17.0453475424574,1.61031886769176e-05,0.000708733892030764,2.93395380076081,"healthy-all",0.5217,0.0329333333333333
"12:58014709-58014771",-0.8585,0.433283333333333,-17.0017834458507,1.63017139158395e-05,0.000716688123476827,2.91932828842848,"healthy-all",0.00403333333333333,0.862533333333333
"12:52627173-52627252",-0.8949,0.46985,-16.9957395746136,1.63294883422627e-05,0.000717126308649138,2.91729630871016,"healthy-all",0.0224,0.9173
"1:156358322-156358348",-0.820733333333333,0.423266666666667,-16.9868583217494,1.63704052305333e-05,0.000718140075205671,2.91430909906064,"healthy-all",0.0129,0.833633333333333
"7:158362900-158362968",-0.6051,0.674583333333333,-16.980275062859,1.64008146242663e-05,0.000718691192311021,2.91209382968754,"healthy-all",0.372033333333333,0.977133333333333
"3:184321996-184322074",-0.855533333333333,0.4298,-16.9505619944496,1.65389136472416e-05,0.000723954990747898,2.90208486411806,"healthy-all",0.00203333333333333,0.857566666666667
"12:53227337-53227434",0.311,0.821166666666667,16.939194813347,1.65921151727693e-05,0.000725495190143966,2.89825122700136,"healthy-all",0.976666666666667,0.665666666666667
"19:50779378-50779458",0.817266666666667,0.482666666666667,16.9309856278834,1.66306644647272e-05,0.000726392070129097,2.8954810681771,"healthy-all",0.8913,0.0740333333333333
"9:130517524-130517614",0.8154,0.47,16.9212830690821,1.66763654633786e-05,0.000727599039626999,2.89220527527208,"healthy-all",0.8777,0.0623
"1:203045632-203045715",-0.8698,0.483933333333333,-16.901738598617,1.67688833555258e-05,0.000730843832911668,2.88560103881739,"healthy-all",0.0490333333333333,0.918833333333333
"14:105527491-105527568",-0.7793,0.446683333333333,-16.8853546138738,1.68469164987003e-05,0.000733450999263957,2.88005897750328,"healthy-all",0.0570333333333333,0.836333333333333
"2:66673239-66673325",-0.9044,0.510066666666667,-16.8793117746818,1.68758073658102e-05,0.000733915376272726,2.87801358881565,"healthy-all",0.0578666666666667,0.962266666666667
"17:25676608-25676690",-0.574866666666667,0.682633333333333,-16.8524944824189,1.70047424552423e-05,0.000738724901202871,2.86892775370287,"healthy-all",0.3952,0.970066666666667
"1:208132575-208132684",-0.906766666666667,0.460316666666667,-16.8454450894708,1.70388317673985e-05,0.000739408183302699,2.86653702830493,"healthy-all",0.00693333333333333,0.9137
"16:29086221-29086281",-0.895166666666667,0.49885,-16.8072266421897,1.72250852820701e-05,0.000746686124213397,2.85355854195766,"healthy-all",0.0512666666666667,0.946433333333333
"17:70120107-70120163",-0.660233333333333,0.618116666666667,-16.7921331595713,1.7299315751753e-05,0.000749097574880478,2.84842501469524,"healthy-all",0.288,0.948233333333333
"15:23892777-23892847",0.514966666666667,0.29525,16.7647142208879,1.74351503318335e-05,0.000754168570368708,2.83908781784216,"healthy-all",0.552733333333333,0.0377666666666667
"10:72014862-72014912",-0.632966666666666,0.622916666666667,-16.7275798963982,1.76211666835665e-05,0.000761396999478443,2.8264182526461,"healthy-all",0.306433333333333,0.9394
"20:57267528-57267595",-0.327366666666667,0.81155,-16.7217902439352,1.76503833673764e-05,0.000761842002773436,2.82444044199352,"healthy-all",0.647866666666667,0.975233333333333
"7:27153225-27153299",0.804566666666667,0.48915,16.6999273890768,1.77612380418941e-05,0.000765806014116826,2.81696578365877,"healthy-all",0.891433333333333,0.0868666666666667
"13:112770146-112770220",0.8013,0.505983333333333,16.6577075854573,1.79776914877329e-05,0.000774309747489297,2.80250412658545,"healthy-all",0.906633333333333,0.105333333333333
"14:106854856-106854939",0.727533333333333,0.4222,16.6190006337485,1.81789286973261e-05,0.000782140638429508,2.7892141310039,"healthy-all",0.785966666666667,0.0584333333333333
"6:28584129-28584205",-0.847866666666667,0.547333333333333,-16.6129887138638,1.82104272109341e-05,0.000782464947377952,2.78714722252693,"healthy-all",0.1234,0.971266666666667
"3:184301792-184301891",-0.808166666666667,0.404083333333333,-16.6101493511931,1.82253264294534e-05,0.000782464947377952,2.78617078986164,"healthy-all",0,0.808166666666667
"18:44773067-44773142",-0.304,0.1814,-16.5911800142566,1.83252428585929e-05,0.000785916778656436,2.77964319667296,"healthy-all",0.0294,0.3334
"11:64480232-64480280",-0.813433333333333,0.416116666666667,-16.5625985791711,1.84770359660584e-05,0.000791583739775679,2.76979413391793,"healthy-all",0.0094,0.822833333333333
"6:74058777-74058834",-0.4501,0.694283333333333,-16.5207332418084,1.87021181124358e-05,0.000800375131249632,2.75533738673276,"healthy-all",0.469233333333333,0.919333333333333
"5:176170182-176170278",-0.8533,0.483616666666667,-16.5018772362523,1.88045708313514e-05,0.00080390538423498,2.74881439276711,"healthy-all",0.0569666666666667,0.910266666666667
"6:16217112-16217171",-0.751233333333333,0.510483333333333,-16.4613754287763,1.90269259873707e-05,0.000811690176782563,2.7347785981733,"healthy-all",0.134866666666667,0.8861
"8:8559811-8559904",-0.8969,0.519116666666667,-16.4613655909617,1.9026980379994e-05,0.000811690176782563,2.73477518479858,"healthy-all",0.0706666666666667,0.967566666666667
"1:17019258-17019322",-0.800266666666667,0.531533333333333,-16.4318484323387,1.91910242798829e-05,0.000817821945793824,2.72452476866684,"healthy-all",0.1314,0.931666666666667
"19:40729257-40729347",-0.903566666666667,0.50875,-16.3975396257025,1.93838410224066e-05,0.000824299333435821,2.71258768262958,"healthy-all",0.0569666666666667,0.960533333333333
"14:101158251-101158319",0.797066666666667,0.469733333333333,16.3975185138071,1.9383960387468e-05,0.000824299333435821,2.71258032963031,"healthy-all",0.868266666666667,0.0712
"2:24397860-24397903",-0.6587,0.632516666666667,-16.3815646999811,1.94744153571084e-05,0.000826471610662021,2.70702117264873,"healthy-all",0.303166666666667,0.961866666666667
"20:62097609-62097658",-0.225833333333333,0.845816666666667,-16.3812704491575,1.94760884636155e-05,0.000826471610662021,2.70691859026208,"healthy-all",0.7329,0.958733333333333
"7:4304925-4304973",-0.8111,0.47305,-16.3541405055651,1.96310945339238e-05,0.000832172429448047,2.69745273240731,"healthy-all",0.0675,0.8786
"1:26757965-26758032",-0.5629,0.651416666666667,-16.3276492926974,1.97838852029512e-05,0.00083776744585494,2.68819489508632,"healthy-all",0.369966666666667,0.932866666666667
"14:105640967-105641023",-0.8018,0.543766666666667,-16.3091563387957,1.9891393245872e-05,0.000841435186349276,2.68172348159122,"healthy-all",0.142866666666667,0.944666666666667
"5:180700563-180700605",-0.7319,0.607216666666667,-16.3003115045257,1.99430606740556e-05,0.000842025743599786,2.6786257875128,"healthy-all",0.241266666666667,0.973166666666667
"11:370181-370258",0.183033333333333,0.105083333333333,16.2996088974991,1.99471718952645e-05,0.000842025743599786,2.67837964552932,"healthy-all",0.1966,0.0135666666666667
"17:79315332-79315384",-0.813233333333334,0.458316666666667,-16.2829098269035,2.00451852015001e-05,0.000845277123821581,2.67252645921076,"healthy-all",0.0517,0.864933333333333
"22:51142822-51142873",-0.382233333333333,0.766983333333333,-16.2263153815177,2.03816959811436e-05,0.000858568283322839,2.65264580379155,"healthy-all",0.575866666666667,0.9581
"18:33767977-33768062",-0.7635,0.559883333333333,-16.2172818902568,2.04360359461566e-05,0.000859463487206363,2.649466220459,"healthy-all",0.178133333333333,0.941633333333333
"3:184056553-184056635",0.750033333333334,0.39735,16.2156897459428,2.04456313660871e-05,0.000859463487206363,2.64890564241972,"healthy-all",0.772366666666667,0.0223333333333333
"19:54445360-54445439",-0.830566666666667,0.517916666666667,-16.1826503161762,2.06459793543159e-05,0.000866980432302038,2.63726063145702,"healthy-all",0.102633333333333,0.9332
"16:46569363-46569459",0.587,0.612066666666667,16.1579411804495,2.07973576957623e-05,0.000872427491422963,2.62853650086701,"healthy-all",0.905566666666667,0.318566666666667
"17:42432264-42432303",-0.405666666666667,0.773066666666667,-16.1412691737224,2.09002517424622e-05,0.000875831465057954,2.62264269467516,"healthy-all",0.570233333333333,0.9759
"2:74668924-74668991",-0.839866666666667,0.557333333333333,-16.1318814066017,2.09584593234583e-05,0.000877357708331591,2.61932135882787,"healthy-all",0.1374,0.977266666666667
"6:2450894-2450932",0.8216,0.439233333333333,16.1070915078021,2.11131054272766e-05,0.000882913674622901,2.61054175494246,"healthy-all",0.850033333333333,0.0284333333333333
"1:214153409-214153474",-0.900266666666667,0.531633333333333,-16.1011743278935,2.11502210434944e-05,0.000883548290085647,2.60844417175747,"healthy-all",0.0815,0.981766666666667
"9:21695832-21695904",0.417466666666667,0.7399,16.0889373514764,2.12272269384541e-05,0.000885846275687551,2.60410389165289,"healthy-all",0.948633333333333,0.531166666666667
"3:50425679-50425770",0.824233333333334,0.485083333333333,16.0684241448217,2.135707200684e-05,0.00089034228445906,2.59682091274725,"healthy-all",0.8972,0.0729666666666667
"7:1297127-1297176",0.5575,0.35825,16.0344550615179,2.15741975516596e-05,0.000898463815514876,2.58474058632135,"healthy-all",0.637,0.0795
"1:201253196-201253286",-0.747866666666667,0.6117,-15.9975013276581,2.18134227886231e-05,0.000907487963967605,2.57157042383728,"healthy-all",0.237766666666667,0.985633333333333
"17:6755643-6755712",0.837466666666667,0.526533333333333,15.9829089531063,2.19087663776064e-05,0.000910513860467067,2.56636157828221,"healthy-all",0.945266666666667,0.1078
"9:139739962-139740061",-0.716233333333334,0.620216666666667,-15.9638932748475,2.20337641152482e-05,0.000913982335987672,2.55956683418007,"healthy-all",0.2621,0.978333333333333
"20:2732907-2732961",-0.853033333333333,0.43325,-15.9605992576293,2.20555040798672e-05,0.000913982335987672,2.55838900248577,"healthy-all",0.00673333333333333,0.859766666666667
"14:95826830-95826904",-0.840066666666667,0.548133333333333,-15.9598712710638,2.20603121496863e-05,0.000913982335987672,2.55812866653734,"healthy-all",0.1281,0.968166666666667
"22:36960350-36960413",-0.721633333333333,0.536716666666667,-15.929465617028,2.22622602471453e-05,0.000921401317998754,2.54724490887912,"healthy-all",0.1759,0.897533333333333
"7:157481704-157481758",-0.7123,0.393283333333333,-15.9219990727188,2.23121910306597e-05,0.000922519758722481,2.5445691456887,"healthy-all",0.0371333333333333,0.749433333333333
"11:67803762-67803862",-0.167133333333334,0.868066666666667,-15.896454752278,2.24840342982947e-05,0.000928671328437566,2.53540563523225,"healthy-all",0.7845,0.951633333333333
"11:68778552-68778586",-0.894633333333334,0.454583333333333,-15.8773822178122,2.26133786592881e-05,0.000933056733594456,2.52855437507582,"healthy-all",0.00726666666666667,0.9019
"22:42470254-42470358",-0.8686,0.4362,-15.8349072225458,2.29046613700467e-05,0.000944108104435158,2.51326756082613,"healthy-all",0.0019,0.8705
"11:627356-627442",-0.808333333333334,0.518766666666667,-15.8058659025304,2.31064182511263e-05,0.000951450479950008,2.50279251031884,"healthy-all",0.1146,0.922933333333333
"19:55997777-55997829",0.787733333333333,0.5046,15.7877034162546,2.32336837835463e-05,0.000954998968893919,2.49623185483887,"healthy-all",0.898466666666667,0.110733333333333
"1:35258657-35258720",-0.541366666666667,0.290316666666667,-15.7868017730561,2.3240023578159e-05,0.000954998968893919,2.49590597148495,"healthy-all",0.0196333333333333,0.561
"6:74024484-74024571",-0.703533333333333,0.558833333333333,-15.7757754222966,2.33177225496279e-05,0.000956336667659164,2.49191921907812,"healthy-all",0.207066666666667,0.9106
"15:45328133-45328216",-0.601166666666667,0.647716666666667,-15.7754427392631,2.33200717052295e-05,0.000956336667659164,2.49179889002574,"healthy-all",0.347133333333333,0.9483
"13:23500590-23500629",-0.8413,0.42255,-15.7716887748262,2.33465990924306e-05,0.000956450551425506,2.49044093670924,"healthy-all",0.0019,0.8432
"18:57636827-57636868",-0.5825,0.674916666666667,-15.7600801769313,2.34288611532437e-05,0.000958845190551094,2.48623966582671,"healthy-all",0.383666666666667,0.966166666666667
"7:4901427-4901502",-0.823666666666667,0.572566666666667,-15.6797394415812,2.40078343039813e-05,0.00098154263477729,2.45708059392934,"healthy-all",0.160733333333333,0.9844
"17:78451195-78451292",-0.0666666666666667,0.0333333333333333,-15.6656907525709,2.4110835061806e-05,0.000984753994699785,2.45196677708132,"healthy-all",0,0.0666666666666667
"4:2062020-2062053",-0.135166666666667,0.0776833333333333,-15.6252853819565,2.44100507014851e-05,0.000995964692805984,2.43723401323337,"healthy-all",0.0101,0.145266666666667
